10/18/2019                                                                                                                                                                               Dynamic List Display                                                                                                                                                                                       1

ECOLAB

Plant:			US10
Insp.lot origin:			03
Lot created on:			09/18/2019 To 10/18/2019
Insp. start date:			/ /
End of Inspection:			/ /
Maximum No. of Hits:			0
Char. filter:			1
Report name:			ZMQMR01A_INSPECTION_REPORT
Run Date :			10/18/2019
By:			Garrett Lowe

	Inspection type	Status		Inspection Lot	Material	Complaint quantity	Complaint quantity Unit	Refer. Object "Order"	Order Quantity delivered	Unit	Batch object	QATM	Short text	 Ok	Result	Unit QM char.	Lower spec.	Upper spec.	Sample Insp.Point	User Inspector	Insp.date Sample	Info field 3	Sample ID	Timestamp
	03			   30000806279	986216			101140079	              5,700.000	KG	5409JEH000	INFOADJ	INFO Batch Adjustment				               0	               0	B GV	VIDMAGF	10/12/2019		        1	15:58:35
	03			   30000806279	986216			101140079	              5,700.000	KG	5409JEH000	463-E	Color Spectrophotometer Delta E00		             2.0		             0.0	             6.5	B GV	VIDMAGF	10/12/2019	QATM 463-E. Transmittance, 100% concentr	        1	15:58:35
	03			   30000806279	986216			101140079	              5,700.000	KG	5409JEH000	340-A	Visual		OK		               0	               0	B GV	VIDMAGF	10/12/2019		        1	15:58:35
	03			   30000806279	986216			101140079	              5,700.000	KG	5409JEH000	024-A	Specific Gravity		           1.269		           1.250	           1.300	B GV	VIDMAGF	10/12/2019	20C/68F	        1	15:58:35
	03			   30000806279	986216			101140079	              5,700.000	KG	5409JEH000	005-F	Titration to pH 8.3		             5.6	ML	             5.4	             6.2	B GV	VIDMAGF	10/12/2019	10mL of a 1% soln. Titrate with 0.1N HCl	        1	15:58:35
	03			   30000806279	986216			101140079	              5,700.000	KG	5409JEH000	005-E	Titration to pH 4.0		             5.9	ML	             5.8	             6.7	B GV	VIDMAGF	10/12/2019	10mL of a 1% soln. Titrate with 0.1N HCl	        1	15:58:35
	03			   30000806280	917110			101140044	              8,000.000	KG	5409JEH200	006-C	pH of a 100% Soln		            13.4		             8.0	             0.0	IP VV	VARANVA	10/11/2019	Process safety in-process sample no.1 af	        1	20:55:23
	03			   30000806280	917110			101140044	              8,000.000	KG	5409JEH200	005-E	Titration to pH 4.0		             3.9	ML	             3.6	             4.6	BATCH JS	SCHOPJO	10/11/2019	20 mL of a 1% percent soln prepared in a	        1	21:23:33
	03			   30000806280	917110			101140044	              8,000.000	KG	5409JEH200	005-F	Titration to pH 8.3		             2.3	ML	             1.9	             2.9	BATCH JS	SCHOPJO	10/11/2019	20 mL of a 1% percent soln prepared in a	        1	21:23:33
	03			   30000806280	917110			101140044	              8,000.000	KG	5409JEH200	007-A	Available Chlorine		           3.665	%	           3.000	           3.750	BATCH JS	SCHOPJO	10/11/2019	Analytically weigh 1.4 g of sample. Titr	        1	21:23:33
	03			   30000806280	917110			101140044	              8,000.000	KG	5409JEH200	340-A	Visual		OK		               0	               0	BATCH JS	SCHOPJO	10/11/2019	Appearance of sample in glass vessel	        1	21:23:33
	03			   30000806281	901798			101140063	              6,000.000	KG	5409JEH400	006-C	pH of a 100% Soln		             9.1		             7.0	            10.0	B VV	VARANVA	10/12/2019	At 68F	        1	22:07:11
	03			   30000806281	901798			101140063	              6,000.000	KG	5409JEH400	024-A	Specific Gravity		           1.029		           1.018	           1.038	B VV	VARANVA	10/12/2019	At 68F	        1	22:07:11
	03			   30000806281	901798			101140063	              6,000.000	KG	5409JEH400	084-A	Viscosity		             426	mPS	             100	             600	B VV	VARANVA	10/12/2019	RVT viscometer, 68F, 50 rpm, spindle num	        1	22:07:11
	03			   30000806281	901798			101140063	              6,000.000	KG	5409JEH400	340-A	Visual		OK		               0	               0	B VV	VARANVA	10/12/2019	Pink opaque liquid at 68F	        1	22:07:11
	03			   30000806281	901798			101140063	              6,000.000	KG	5409JEH400	342-A	Odor		OK		               0	               0	B VV	VARANVA	10/12/2019	Floral scent	        1	22:07:11
	03			   30000806281	901798			101140063	              6,000.000	KG	5409JEH400	INFOADJ	INFO Batch Adjustment				               0	               0	B VV	VARANVA	10/12/2019		        1	22:07:11
	03			   30000806281	901798			101140063	              6,000.000	KG	5409JEH400	INFOBOQ	INFO BOQ Comments				               0	               0	B VV	VARANVA	10/12/2019		        1	22:07:11
	03			   30000806282	986349			101142464	              4,849.000	KG	5409JEH600	INFOBOQ	INFO BOQ Comments				               0	               0	B CAS	SLABOCH	10/07/2019		        1	20:36:00
	03			   30000806282	986349			101142464	              4,849.000	KG	5409JEH600	INFOADJ	INFO Batch Adjustment				               0	               0	B CAS	SLABOCH	10/07/2019		        1	20:36:00
	03			   30000806282	986349			101142464	              4,849.000	KG	5409JEH600	160-A	 Foaming Property Analysis		              0	ML	               0	               0	B CAS	SLABOCH	10/07/2019	Foam after 15 second rest.	        1	20:36:00
	03			   30000806282	986349			101142464	              4,849.000	KG	5409JEH600	007-A	Chlorine		             3.7	%	             3.7	             4.1	B CAS	SLABOCH	10/07/2019	50mL of a 1% solution prepared in a 1L f	        1	20:36:00
	03			   30000806282	986349			101142464	              4,849.000	KG	5409JEH600	005-E	Titration at pH 4.0		             8.4	ML	             8.0	             9.4	B CAS	SLABOCH	10/07/2019	25mL of a 1% soln prepared in a 1L flask	        1	20:36:00
	03			   30000806282	986349			101142464	              4,849.000	KG	5409JEH600	005-F	Titration @ pH 8.3		             6.3	ML	             5.8	             6.7	B CAS	SLABOCH	10/07/2019	25mL of a 1% soln prepared in a 1L flask	        1	20:36:00
	03			   30000806282	986349			101142464	              4,849.000	KG	5409JEH600	342-A	Odor		OK		               0	               0	B CAS	SLABOCH	10/07/2019		        1	20:36:00
	03			   30000806282	986349			101142464	              4,849.000	KG	5409JEH600	340-A	Visual		OK		               0	               0	B CAS	SLABOCH	10/07/2019	Appearance of product in clear, colorles	        1	20:36:00
	03			   30000806282	986349			101142464	              4,849.000	KG	5409JEH600	006-C	pH of a 100% Soln		            14.7		             8.0	             0.0	IP CAS	SLABOCH	10/07/2019	Process Safety In-Process Sample No.1 af	        1	20:06:12
	03			   30000806525	910440			101142475	             19,227.000	KG	1419JE2900	005-F	Titration @ pH 8.3		            11.0	ML	            10.5	            11.3	B VV	VARANVA	10/08/2019	10 mL of a 1 % soln prepared in a 1000 m	        1	19:18:59
	03			   30000806525	910440			101142475	             19,227.000	KG	1419JE2900	005-E	Titration at pH 4.0		            11.1	ML	            10.8	            11.8	B VV	VARANVA	10/08/2019	10 mL of a 1 percent soln prepared in a	        1	19:18:59
	03			   30000806525	910440			101142475	             19,227.000	KG	1419JE2900	024-A	Specific Gravity		           1.501		           1.479	           1.509	B VV	VARANVA	10/08/2019	at 68 deg F	        1	19:18:59
	03			   30000806525	910440			101142475	             19,227.000	KG	1419JE2900	340-A	Visual		OK		               0	               0	B VV	VARANVA	10/08/2019	Appearance of product in clear, colorles	        1	19:18:59
	03			   30000806525	910440			101142475	             19,227.000	KG	1419JE2900	INFOBOQ	INFO BOQ Comments				               0	               0	B VV	VARANVA	10/08/2019		        1	19:18:59
	03			   30000806526	917352			101139535	             15,000.000	KG	1419JE3100	005-F	Titration to pH 8.3		            1.90	ML	            1.00	            3.00	BATCHJKI	KINGJA2	10/09/2019	Plant Test Characteristic	        1	09:42:35
	03			   30000806526	917352			101139535	             15,000.000	KG	1419JE3100	024-A	Specific Gravity		            1.06		            1.02	            1.10	BATCHJKI	KINGJA2	10/09/2019	Plant Test Characteristic	        1	09:42:35
	03			   30000806526	917352			101139535	             15,000.000	KG	1419JE3100	340-A	Visual		OK		               0	               0	BATCHJKI	KINGJA2	10/09/2019	Plant Test Characteristic 6/2	        1	09:42:35
	03			   30000806527	917352			101139539	             10,800.000	KG	1419JE3300	005-F	Titration to pH 8.3		            1.88	ML	            1.00	            3.00	BATCH JS	SCHOPJO	10/07/2019	Plant Test Characteristic	        1	23:44:43
	03			   30000806527	917352			101139539	             10,800.000	KG	1419JE3300	024-A	Specific Gravity		            1.06		            1.02	            1.10	BATCH JS	SCHOPJO	10/07/2019	Plant Test Characteristic	        1	23:44:43
	03			   30000806527	917352			101139539	             10,800.000	KG	1419JE3300	340-A	Visual		OK		               0	               0	BATCH JS	SCHOPJO	10/07/2019	Plant Test Characteristic 6/2	        1	23:44:43
	03			   30000806528	917352			101139543	             10,800.000	KG	1419JE3500	340-A	Visual		OK		               0	               0	B VV	VARANVA	10/08/2019	Plant Test Characteristic 6/2	        1	04:04:04
	03			   30000806528	917352			101139543	             10,800.000	KG	1419JE3500	024-A	Specific Gravity		            1.06		            1.02	            1.10	B VV	VARANVA	10/08/2019	Plant Test Characteristic	        1	04:04:04
	03			   30000806528	917352			101139543	             10,800.000	KG	1419JE3500	005-F	Titration to pH 8.3		            1.93	ML	            1.00	            3.00	B VV	VARANVA	10/08/2019	Plant Test Characteristic	        1	04:04:04
	03			   30000806530	915136			101139548	             12,800.000	KG	1419JE3900	006-C	pH of a 100% Soln		            10.7		            10.5	            10.9	BATCHJKI	KINGJA2	10/10/2019		        1	09:54:04
	03			   30000806530	915136			101139548	             12,800.000	KG	1419JE3900	005-E	Titration to pH 4.0		            4.02	ML	            3.45	            4.45	BATCHJKI	KINGJA2	10/10/2019	50 mL of a 1 percent soln prepared in a	        1	09:54:04
	03			   30000806530	915136			101139548	             12,800.000	KG	1419JE3900	005-F	Titration to pH 8.3		            3.48	ML	            3.00	            3.90	BATCHJKI	KINGJA2	10/10/2019	50 mL of a 1 percent soln prepared in a	        1	09:54:04
	03			   30000806530	915136			101139548	             12,800.000	KG	1419JE3900	024-A	Specific Gravity		           1.013		           1.007	           1.015	BATCHJKI	KINGJA2	10/10/2019	At 68 deg F	        1	09:54:04
	03			   30000806530	915136			101139548	             12,800.000	KG	1419JE3900	340-A	Visual		OK		               0	               0	BATCHJKI	KINGJA2	10/10/2019	Clear, orange liquid	        1	09:54:04
	03			   30000806530	915136			101139548	             12,800.000	KG	1419JE3900	463-A	Color Spectrophotometer Delta E		             1.2		             0.0	            19.9	BATCHJKI	KINGJA2	10/10/2019	Mode: Transmittance, 100% sample, 20mm c	        1	09:54:04
	03			   30000806530	915136			101139548	             12,800.000	KG	1419JE3900	INFOBOQ	INFO BOQ Comments				               0	               0	BATCHJKI	KINGJA2	10/10/2019		        1	09:54:04
	03			   30000806531	933069			101142336	              9,600.000	KG	1419JE4100	005-F	Titration @ pH 8.3		            12.0	ML	            11.6	            12.9	BATCH JS	SCHOPJO	10/12/2019	Titrate 50 ml aliquot of a 1% solution u	        1	05:07:27
	03			   30000806531	933069			101142336	              9,600.000	KG	1419JE4100	005-E	Titration @ pH 4.0		            13.3	ML	            12.7	            14.2	BATCH JS	SCHOPJO	10/12/2019	Titrate 50 ml aliquot of a 1% solution u	        1	05:07:27
	03			   30000806531	933069			101142336	              9,600.000	KG	1419JE4100	340-A	Visual		OK		               0	               0	BATCH JS	SCHOPJO	10/12/2019	Appearance of product in clear, colorles	        1	05:07:27
	03			   30000806531	933069			101142336	              9,600.000	KG	1419JE4100	084-A	Viscosity		              12	mPS	               0	              25	BATCH JS	SCHOPJO	10/12/2019	Brookfield Viscometer, model LVT, 70 deg	        1	05:07:27
	03			   30000806531	933069			101142336	              9,600.000	KG	1419JE4100	INFOBOQ	INFO BOQ Comments				               0	               0	BATCH JS	SCHOPJO	10/12/2019		        1	05:07:27
	03			   30000806532	915323			101139975	             13,150.000	KG	1419JE4300	INFOBOQ	INFO BOQ Comments				               0	               0	B VV	VARANVA	10/08/2019		        1	05:29:00
	03			   30000806532	915323			101139975	             13,150.000	KG	1419JE4300	INFOADJ	INFO Batch Adjustment				               0	               0	B VV	VARANVA	10/08/2019		        1	05:29:00
	03			   30000806532	915323			101139975	             13,150.000	KG	1419JE4300	024-A	Specific Gravity		           1.151		           1.142	           1.172	B VV	VARANVA	10/08/2019	68캟	        1	05:29:00
	03			   30000806532	915323			101139975	             13,150.000	KG	1419JE4300	005-E	Titration to pH 4.0		           11.58	ML	           11.00	           14.00	B VV	VARANVA	10/08/2019	Titrate 50 ml of a 1% solution using 0.1	        1	05:29:00
	03			   30000806532	915323			101139975	             13,150.000	KG	1419JE4300	005-F	Titration to pH 8.3		            8.25	ML	            7.30	           10.00	B VV	VARANVA	10/08/2019	Titrate 50 ml of a 1% solution using 0.1	        1	05:29:00
	03			   30000806532	915323			101139975	             13,150.000	KG	1419JE4300	340-A	Visual		OK		               0	               0	B VV	VARANVA	10/08/2019	Appearance of product in clear colorless	        1	05:29:00
	03			   30000806532	915323			101139975	             13,150.000	KG	1419JE4300	007-A	Available Chlorine		            3.00	%	            2.65	            3.50	B VV	VARANVA	10/08/2019	%Available chlorine, 50 ml of a 1% solut	        1	05:29:00
	03			   30000806532	915323			101139975	             13,150.000	KG	1419JE4300	340-A	Visual				               0	               0	IP JS	SCHOPJO	10/08/2019	For In Line Mixing (ILM) only FBOM 91532	        1	01:27:42
	03			   30000806532	915323			101139975	             13,150.000	KG	1419JE4300	005-E	Titration to pH 4.0			ML	            12.2	            15.5	IP JS	SCHOPJO	10/08/2019	For In-Line Mixing (ILM) only FBOM 91532	        1	01:27:42
	03			   30000806532	915323			101139975	             13,150.000	KG	1419JE4300	005-F	Titration to pH 8.3			ML	            10.0	            12.8	IP JS	SCHOPJO	10/08/2019	For In Line Mixing (ILM) only FBOM 91532	        1	01:27:42
	03			   30000806532	915323			101139975	             13,150.000	KG	1419JE4300	006-C	pH of a 100% Soln		            13.4		             8.0	             0.0	IP JS	SCHOPJO	10/08/2019	Process Safety In-Process Sample No. 2.	        1	01:27:42
	03			   30000806532	915323			101139975	             13,150.000	KG	1419JE4300	029-A	Water Hardness		             0.1		             0.0	             0.5	IP JS	SCHOPJO	10/08/2019	Grains per gallon. In-Process Sample No.	        1	01:27:42
	03			   30000806533	916621			101142334	             19,900.000	KG	1419JE4400	340-A	Visual		OK		               0	               0	B AJ	JAGIRAT	10/10/2019		        1	06:46:54
	03			   30000806533	916621			101142334	             19,900.000	KG	1419JE4400	006-A	pH of a 1 percent Soln		            12.4		            11.8	            12.8	B AJ	JAGIRAT	10/10/2019		        1	06:46:54
	03			   30000806533	916621			101142334	             19,900.000	KG	1419JE4400	005-E	Titration to pH 4.0		           10.99	ML	            9.80	           13.00	B AJ	JAGIRAT	10/10/2019	50 mL of a 1% (w/v) percent soln. Titrat	        1	06:46:54
	03			   30000806533	916621			101142334	             19,900.000	KG	1419JE4400	024-A	Specific Gravity		           1.128		           1.108	           1.148	B AJ	JAGIRAT	10/10/2019	At 20캜	        1	06:46:54
